0,0,636012589747513072
-1.32229569128067,17.7308030873422,636012589805186423
-7.52441224081035,27.837288702789,636012589845186524
3.28154357639771,28.069831741385,636012589936261820
5.80403714917944,15.3548796640646,636012590015330367
8.79713496500415,5.70270936207943,636012590105577059
14.1439394926884,-4.06225250486643,636012590505627807
-17.6385494128803,35.2596453655354,636012590615631733
-12.9635281626886,19.3243660524149,636012590640138957
-1.69978411685117,19.159933292906,636012590850024677
-12.0581779147698,-5.34974261164916,636012591046163341
-7.34571365379773,-18.0986730203287,636012591086007300
12.0740667443183,-33.513897084561,636012591166626791
20.7074391048234,-25.8258962113997,636012591206283780
15.9644731386229,-38.2852272856362,636012591246200615
24.5748482198803,-44.6692290272663,636012591368447392
33.0272891993116,-55.1384016802301,636012591446883065
45.1329357167974,-56.0877546598904,636012591486104382
54.4235078913515,-62.498523821819,636012591566762948
64.4655804433715,-52.2038423650658,636012591646043045
73.1426874510282,-38.0776103897443,636012591726280142
74.655707128089,-23.1670252230956,636012591766578918
77.7304971419092,-11.427247816687,636012591926659419
80.4340704179116,2.68206670061474,636012591965737066
72.1338799770603,11.4521564359782,636012592046392259
77.0622930690926,27.5620918856909,636012592126553453
76.279436546866,41.2502343754177,636012592208585457
82.3515860742054,51.7021752289413,636012592245929606
77.0470895743225,61.4920254140105,636012592326711200
61.9723925588389,61.8834536751241,636012592406242981
51.7722585658956,73.830222620208,636012592486399827
37.4235176624971,73.107216931161,636012592566440695
27.3792016233617,78.4023603001817,636012592687602230
15.8814434934966,73.9393914600734,636012592726308421
0.989608081355838,76.1208385262083,636012592805727517
-18.0959288429432,72.2552112153767,636012592885727886
-35.2145821678612,72.3501465133433,636012592966390626
-47.968460186587,74.153917174698,636012593088301651
-59.2749313418913,83.3410841287195,636012593286247665
-74.4877018956,85.9513732630351,636012593326874708
-91.1833635961519,76.1302719510338,636012593406148446
-101.255457358803,73.2948993064756,636012593486086859
-98.1471417413843,59.2486452819834,636012593566921431
-101.125145674742,48.3778282009981,636012593646408352
-108.827786468373,38.9744402127358,636012593808265017
-110.393499512827,27.6194483279603,636012593845765084
-122.037692111442,16.8326927255226,636012593927015618
-132.048753198801,13.3783000004456,636012594006078634
-113.957662021441,5.71260535381419,636012594045922375
-98.7300875770394,4.00376999042531,636012594086079404
-90.0431187427725,9.77845872312943,636012594167329791
-75.7566969103303,8.47331415597169,636012594207330141
-63.2353105224337,3.94618434129079,636012594245767732
-53.0166380388088,-0.688175359483119,636012594287174119
-41.5565672809082,-7.02114962593585,636012594408268492
-30.124843587672,-9.60715647308938,636012594486706668
-29.6048615456775,0.819315493417033,636012594526086124
-18.3215307980953,11.0569330820967,636012594645774914
-7.30003742555274,17.1327921519226,636012595044928057
